clip_id,event_id,wav_path,is_background,date_time,location,speed_kmh,sample_pos,daytime,weather,vehicle,source_direction,travel_direction,microphone,channel,split
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_363653_A_D_CL_SE_CH34,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_363653_A_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_363653_A_D_CL_SE_CH34.wav,False,2019-11-19-15-25,Langewiesener-Strasse,50,363653,A,D,C,L,L2R,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_37002240_SE_CH34-BG,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_37002240,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_37002240_SE_CH34-BG.wav,True,2019-11-19-15-25,Langewiesener-Strasse,50,37002240,None,None,none,none,none,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_37098240_SE_CH34-BG,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_37098240,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_37098240_SE_CH34-BG.wav,True,2019-11-19-15-25,Langewiesener-Strasse,50,37098240,None,None,none,none,none,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_37194240_SE_CH34-BG,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_37194240,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_37194240_SE_CH34-BG.wav,True,2019-11-19-15-25,Langewiesener-Strasse,50,37194240,None,None,none,none,none,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_37290240_SE_CH34-BG,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_37290240,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_37290240_SE_CH34-BG.wav,True,2019-11-19-15-25,Langewiesener-Strasse,50,37290240,None,None,none,none,none,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_37386240_SE_CH34-BG,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_37386240,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_37386240_SE_CH34-BG.wav,True,2019-11-19-15-25,Langewiesener-Strasse,50,37386240,None,None,none,none,none,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_374853_A_D_CR_SE_CH34,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_374853_A_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_374853_A_D_CR_SE_CH34.wav,False,2019-11-19-15-25,Langewiesener-Strasse,50,374853,A,D,C,R,R2L,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_376981_A_D_CR_SE_CH34,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_376981_A_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_376981_A_D_CR_SE_CH34.wav,False,2019-11-19-15-25,Langewiesener-Strasse,50,376981,A,D,C,R,R2L,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_378848_A_D_CR_SE_CH34,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_378848_A_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_378848_A_D_CR_SE_CH34.wav,False,2019-11-19-15-25,Langewiesener-Strasse,50,378848,A,D,C,R,R2L,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_383925_A_D_CL_SE_CH34,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_383925_A_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_383925_A_D_CL_SE_CH34.wav,False,2019-11-19-15-25,Langewiesener-Strasse,50,383925,A,D,C,L,L2R,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_38740224_SE_CH34-BG,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_38740224,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_38740224_SE_CH34-BG.wav,True,2019-11-19-15-25,Langewiesener-Strasse,50,38740224,None,None,none,none,none,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_387920_A_D_CR_SE_CH34,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_387920_A_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_387920_A_D_CR_SE_CH34.wav,False,2019-11-19-15-25,Langewiesener-Strasse,50,387920,A,D,C,R,R2L,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_38836224_SE_CH34-BG,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_38836224,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_38836224_SE_CH34-BG.wav,True,2019-11-19-15-25,Langewiesener-Strasse,50,38836224,None,None,none,none,none,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_38932224_SE_CH34-BG,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_38932224,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_38932224_SE_CH34-BG.wav,True,2019-11-19-15-25,Langewiesener-Strasse,50,38932224,None,None,none,none,none,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_40664_A_D_TL_SE_CH34,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_40664_A_D_TL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_40664_A_D_TL_SE_CH34.wav,False,2019-11-19-15-25,Langewiesener-Strasse,50,40664,A,D,T,L,L2R,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_408957_A_D_CL_SE_CH34,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_408957_A_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_408957_A_D_CL_SE_CH34.wav,False,2019-11-19-15-25,Langewiesener-Strasse,50,408957,A,D,C,L,L2R,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_41746944_SE_CH34-BG,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_41746944,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_41746944_SE_CH34-BG.wav,True,2019-11-19-15-25,Langewiesener-Strasse,50,41746944,None,None,none,none,none,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_41842944_SE_CH34-BG,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_41842944,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_41842944_SE_CH34-BG.wav,True,2019-11-19-15-25,Langewiesener-Strasse,50,41842944,None,None,none,none,none,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_423872_A_D_CL_SE_CH34,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_423872_A_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_423872_A_D_CL_SE_CH34.wav,False,2019-11-19-15-25,Langewiesener-Strasse,50,423872,A,D,C,L,L2R,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_42773_A_D_CR_SE_CH34,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_42773_A_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_42773_A_D_CR_SE_CH34.wav,False,2019-11-19-15-25,Langewiesener-Strasse,50,42773,A,D,C,R,R2L,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_42953472_SE_CH34-BG,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_42953472,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_42953472_SE_CH34-BG.wav,True,2019-11-19-15-25,Langewiesener-Strasse,50,42953472,None,None,none,none,none,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_429882_A_D_CL_SE_CH34,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_429882_A_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_429882_A_D_CL_SE_CH34.wav,False,2019-11-19-15-25,Langewiesener-Strasse,50,429882,A,D,C,L,L2R,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_43049472_SE_CH34-BG,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_43049472,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_43049472_SE_CH34-BG.wav,True,2019-11-19-15-25,Langewiesener-Strasse,50,43049472,None,None,none,none,none,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_434792_A_D_CR_SE_CH34,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_434792_A_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_434792_A_D_CR_SE_CH34.wav,False,2019-11-19-15-25,Langewiesener-Strasse,50,434792,A,D,C,R,R2L,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_436210_A_D_TR_SE_CH34,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_436210_A_D_TR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_436210_A_D_TR_SE_CH34.wav,False,2019-11-19-15-25,Langewiesener-Strasse,50,436210,A,D,T,R,R2L,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_438432_A_D_CR_SE_CH34,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_438432_A_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_438432_A_D_CR_SE_CH34.wav,False,2019-11-19-15-25,Langewiesener-Strasse,50,438432,A,D,C,R,R2L,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_43951104_SE_CH34-BG,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_43951104,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_43951104_SE_CH34-BG.wav,True,2019-11-19-15-25,Langewiesener-Strasse,50,43951104,None,None,none,none,none,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_44047104_SE_CH34-BG,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_44047104,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_44047104_SE_CH34-BG.wav,True,2019-11-19-15-25,Langewiesener-Strasse,50,44047104,None,None,none,none,none,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_44143104_SE_CH34-BG,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_44143104,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_44143104_SE_CH34-BG.wav,True,2019-11-19-15-25,Langewiesener-Strasse,50,44143104,None,None,none,none,none,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_44641536_SE_CH34-BG,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_44641536,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_44641536_SE_CH34-BG.wav,True,2019-11-19-15-25,Langewiesener-Strasse,50,44641536,None,None,none,none,none,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_45442_A_D_CR_SE_CH34,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_45442_A_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_45442_A_D_CR_SE_CH34.wav,False,2019-11-19-15-25,Langewiesener-Strasse,50,45442,A,D,C,R,R2L,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_463650_A_D_CL_SE_CH34,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_463650_A_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_463650_A_D_CL_SE_CH34.wav,False,2019-11-19-15-25,Langewiesener-Strasse,50,463650,A,D,C,L,L2R,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_468261_A_D_CR_SE_CH34,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_468261_A_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_468261_A_D_CR_SE_CH34.wav,False,2019-11-19-15-25,Langewiesener-Strasse,50,468261,A,D,C,R,R2L,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_475728_A_D_CL_SE_CH34,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_475728_A_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_475728_A_D_CL_SE_CH34.wav,False,2019-11-19-15-25,Langewiesener-Strasse,50,475728,A,D,C,L,L2R,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_479760_A_D_CL_SE_CH34,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_479760_A_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_479760_A_D_CL_SE_CH34.wav,False,2019-11-19-15-25,Langewiesener-Strasse,50,479760,A,D,C,L,L2R,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_485136_A_D_CL_SE_CH34,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_485136_A_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_485136_A_D_CL_SE_CH34.wav,False,2019-11-19-15-25,Langewiesener-Strasse,50,485136,A,D,C,L,L2R,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_487301_A_D_CL_SE_CH34,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_487301_A_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_487301_A_D_CL_SE_CH34.wav,False,2019-11-19-15-25,Langewiesener-Strasse,50,487301,A,D,C,L,L2R,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_490325_A_D_CL_SE_CH34,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_490325_A_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_490325_A_D_CL_SE_CH34.wav,False,2019-11-19-15-25,Langewiesener-Strasse,50,490325,A,D,C,L,L2R,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_492248_A_D_CL_SE_CH34,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_492248_A_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_492248_A_D_CL_SE_CH34.wav,False,2019-11-19-15-25,Langewiesener-Strasse,50,492248,A,D,C,L,L2R,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_494413_A_D_CL_SE_CH34,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_494413_A_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_494413_A_D_CL_SE_CH34.wav,False,2019-11-19-15-25,Langewiesener-Strasse,50,494413,A,D,C,L,L2R,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_49534464_SE_CH34-BG,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_49534464,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_49534464_SE_CH34-BG.wav,True,2019-11-19-15-25,Langewiesener-Strasse,50,49534464,None,None,none,none,none,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_49630464_SE_CH34-BG,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_49630464,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_49630464_SE_CH34-BG.wav,True,2019-11-19-15-25,Langewiesener-Strasse,50,49630464,None,None,none,none,none,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_49726464_SE_CH34-BG,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_49726464,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_49726464_SE_CH34-BG.wav,True,2019-11-19-15-25,Langewiesener-Strasse,50,49726464,None,None,none,none,none,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_497736_A_D_CL_SE_CH34,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_497736_A_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_497736_A_D_CL_SE_CH34.wav,False,2019-11-19-15-25,Langewiesener-Strasse,50,497736,A,D,C,L,L2R,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_49822464_SE_CH34-BG,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_49822464,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_49822464_SE_CH34-BG.wav,True,2019-11-19-15-25,Langewiesener-Strasse,50,49822464,None,None,none,none,none,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_49918464_SE_CH34-BG,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_49918464,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_49918464_SE_CH34-BG.wav,True,2019-11-19-15-25,Langewiesener-Strasse,50,49918464,None,None,none,none,none,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_50014464_SE_CH34-BG,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_50014464,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_50014464_SE_CH34-BG.wav,True,2019-11-19-15-25,Langewiesener-Strasse,50,50014464,None,None,none,none,none,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_50110464_SE_CH34-BG,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_50110464,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_50110464_SE_CH34-BG.wav,True,2019-11-19-15-25,Langewiesener-Strasse,50,50110464,None,None,none,none,none,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_50206464_SE_CH34-BG,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_50206464,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_50206464_SE_CH34-BG.wav,True,2019-11-19-15-25,Langewiesener-Strasse,50,50206464,None,None,none,none,none,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_50302464_SE_CH34-BG,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_50302464,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_50302464_SE_CH34-BG.wav,True,2019-11-19-15-25,Langewiesener-Strasse,50,50302464,None,None,none,none,none,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_50398464_SE_CH34-BG,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_50398464,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_50398464_SE_CH34-BG.wav,True,2019-11-19-15-25,Langewiesener-Strasse,50,50398464,None,None,none,none,none,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_50494464_SE_CH34-BG,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_50494464,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_50494464_SE_CH34-BG.wav,True,2019-11-19-15-25,Langewiesener-Strasse,50,50494464,None,None,none,none,none,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_50590464_SE_CH34-BG,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_50590464,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_50590464_SE_CH34-BG.wav,True,2019-11-19-15-25,Langewiesener-Strasse,50,50590464,None,None,none,none,none,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_50686464_SE_CH34-BG,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_50686464,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_50686464_SE_CH34-BG.wav,True,2019-11-19-15-25,Langewiesener-Strasse,50,50686464,None,None,none,none,none,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_511045_A_D_CR_SE_CH34,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_511045_A_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_511045_A_D_CR_SE_CH34.wav,False,2019-11-19-15-25,Langewiesener-Strasse,50,511045,A,D,C,R,R2L,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_51393024_SE_CH34-BG,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_51393024,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_51393024_SE_CH34-BG.wav,True,2019-11-19-15-25,Langewiesener-Strasse,50,51393024,None,None,none,none,none,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_51489024_SE_CH34-BG,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_51489024,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_51489024_SE_CH34-BG.wav,True,2019-11-19-15-25,Langewiesener-Strasse,50,51489024,None,None,none,none,none,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_518474_A_D_CL_SE_CH34,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_518474_A_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_518474_A_D_CL_SE_CH34.wav,False,2019-11-19-15-25,Langewiesener-Strasse,50,518474,A,D,C,L,L2R,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_522021_A_D_CR_SE_CH34,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_522021_A_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_522021_A_D_CR_SE_CH34.wav,False,2019-11-19-15-25,Langewiesener-Strasse,50,522021,A,D,C,R,R2L,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_523570_A_D_TL_SE_CH34,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_523570_A_D_TL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_523570_A_D_TL_SE_CH34.wav,False,2019-11-19-15-25,Langewiesener-Strasse,50,523570,A,D,T,L,L2R,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_525549_A_D_CL_SE_CH34,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_525549_A_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_525549_A_D_CL_SE_CH34.wav,False,2019-11-19-15-25,Langewiesener-Strasse,50,525549,A,D,C,L,L2R,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_530440_A_D_CL_SE_CH34,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_530440_A_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_530440_A_D_CL_SE_CH34.wav,False,2019-11-19-15-25,Langewiesener-Strasse,50,530440,A,D,C,L,L2R,SE,CH34,unknown
2019-11-19-15-25_Langewiesener-Strasse_50Kmh_532381_A_D_TR_SE_CH34,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_532381_A_D_TR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-19-15-25_Langewiesener-Strasse_50Kmh_532381_A_D_TR_SE_CH34.wav,False,2019-11-19-15-25,Langewiesener-Strasse,50,532381,A,D,T,R,R2L,SE,CH34,unknown
